overlap_deg,power_kW,power_change_from_128deg_pct,BMEP_bar,IMEP_bar,FMEP_bar,eta_m,eta_b,BSFC_g_kWh,fuel_mass_definition,mfuel_per_cycle_kg,mfuel_per_cycle_mg,fresh_charge_start_mg,fresh_charge_end_mg,qwall_J,torque_Nm,cycles_completed,state_relative_residual,converged,interpretation
70.0,45.45225420195099,6.146913916594943,11.107670348686444,11.737006285795095,0.629335937108652,0.9463801993639285,0.33625589391450256,246.117977966797,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.107393582838064e-05,31.07393582838064,450.5720695115193,450.57342335798853,48.732801451947175,72.33950930909872,4,3.992105287252344e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
75.0,45.284161797450466,5.754359349086058,11.066591747633696,11.695927684742347,0.629335937108652,0.9461918751490198,0.33626033968774355,246.1147239859036,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.095860828253478e-05,30.95860828253478,448.8998200967543,448.90069622804157,48.59204850252019,72.0719819383741,4,3.914881407497914e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
80.0,45.1038329337453,5.333228368709553,11.022522787632495,11.651858724741146,0.629335937108652,0.9459883652921107,0.33625303448006477,246.12007090916418,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.083599599980136e-05,30.83599599980136,447.12194199711973,447.12271811612015,48.44896754875249,71.78497963796588,4,3.431045374614359e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
85.0,44.90748358975079,4.874683962485804,10.974538725575167,11.603874662683818,0.629335937108652,0.9457650176856448,0.33623327537297804,246.134534417667,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.070356268120092e-05,30.70356268120092,445.2016588774134,445.2024110677573,48.293841216777786,71.4724799512701,4,3.0804619593030067e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
90.0,44.704509542268,4.400668556127063,10.924935711415296,11.554271648523947,0.629335937108652,0.9455321844376882,0.33620534592493606,246.1549814503323,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.0567326992008835e-05,30.567326992008834,443.22624138412806,443.2267675068792,48.1393128529517,71.14943672150756,4,2.4953786785313046e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
95.0,44.48900000529797,3.8973783965824182,10.872269260967647,11.501605198076298,0.629335937108652,0.9452827734676625,0.336166565991261,246.18337771224571,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.0423478589845475e-05,30.423478589845473,441.1404395527594,441.14098193063455,47.97726164960616,70.8064426405853,4,2.378423769211596e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
100.0,44.261858920293776,3.366924503366553,10.816760280408408,11.44609621751706,0.629335937108652,0.9450174168424761,0.336116916914216,246.21974237249376,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.0272620834117775e-05,30.272620834117774,438.9530020947077,438.9533737800033,47.81068579726535,70.44493637600856,4,1.9172051908259766e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
105.0,44.027058557069395,2.8185835160961403,10.759379517270453,11.388715454379104,0.629335937108652,0.9447403932752869,0.33605874391367907,246.2623639125211,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",3.0117243101052496e-05,30.117243101052495,436.7000249652612,436.7004461026026,47.64220470728949,70.07123999153923,4,1.82452719712391e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
110.0,43.782270096766126,2.2469168280560226,10.699557852317815,11.328893789426466,0.629335937108652,0.9444485976471926,0.3359911538986464,246.31190354082884,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.995581746909215e-05,29.95581746909215,434.35935330183617,434.3596791812409,47.46810686985623,69.68164705684804,4,1.5399871611150758e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
115.0,43.526476619310294,1.6495495751296607,10.637046769538522,11.266382706647173,0.629335937108652,0.9441403728689828,0.3359126817152801,246.36944418728865,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.9787760700362477e-05,29.787760700362476,431.9225301552559,431.92291275341637,47.29031364993492,69.27453909337042,4,1.4545438353783915e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
120.0,43.25947592839178,1.02600955819947,10.571796855982708,11.20113279309136,0.629335937108652,0.9438149740089847,0.3358225282142503,246.43558349026625,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.9612983866378766e-05,29.612983866378766,429.3882660624921,429.3885244655407,47.11082401546403,68.8495942956841,4,1.1557128187559025e-06,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
125.0,42.982073978179514,0.3781789621932541,10.504005071589571,11.133341008698222,0.629335937108652,0.9434728589902199,0.3357222891809938,246.50916354570236,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.9431875288390368e-05,29.43187528839037,426.76219168166034,426.76244215205594,46.92506100701559,68.40809537968796,4,8.886310244448735e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
130.0,42.69602782848282,-0.2898388635700688,10.43410080850892,11.06343674561757,0.629335937108652,0.9431156925665126,0.3356124778983829,246.5898205212528,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.9245571775544428e-05,29.245571775544427,424.06079074539423,424.06090962699875,46.736881053031524,67.95283879292163,4,9.631104532168926e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
135.0,42.41045524487399,-0.9567507468527525,10.364312276013791,10.993648213122443,0.629335937108652,0.9427545865659543,0.335500217475294,246.67233098216832,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.9059682925744422e-05,29.059682925744422,421.3654024232941,421.36551818576316,46.54774345503195,67.49833590999293,4,8.166300931984169e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
140.0,42.106956027503905,-1.665527591160576,10.290142813644497,10.919478750753148,0.629335937108652,0.9423657528464677,0.33537366892092696,246.76540932963837,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.8862611777089128e-05,28.86261177708913,418.5078707677923,418.50796062954214,46.34229365178172,67.01530190330323,4,5.221182514677503e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
145.0,41.801775693928846,-2.378230429904249,10.215562518304417,10.844898455413068,0.629335937108652,0.9419694025079112,0.335240148558977,246.86369173081277,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.8664835190851756e-05,28.664835190851754,415.64011026735045,415.64017865700873,46.1438524082888,66.52959231707419,4,4.959089528594529e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
150.0,41.48911132362971,-3.1084111125051272,10.139153266089302,10.768489203197953,0.629335937108652,0.9415576386591208,0.33509707194866234,246.9690952785585,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.8462578576411742e-05,28.462578576411744,412.7073893579702,412.70746442627825,45.94491232660513,66.03197151645597,4,4.55707037420313e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
155.0,41.16810906493279,-3.858063681320323,10.060706391816652,10.690042328925303,0.629335937108652,0.9411287703318271,0.33494373582276205,247.08215690723503,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.8255292176544138e-05,28.25529217654414,409.70173655989004,409.70180167287,45.74392606384088,65.5210805543032,4,3.6086301062849774e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
160.0,40.84091769947929,-4.622169979519175,9.980747017035233,10.610082954143884,0.629335937108652,0.940685106815036,0.33478230644847234,247.20129796463087,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.80442440704943e-05,28.044244070494297,406.64153902216736,406.6415846325805,45.53961548668638,65.00033932281409,4,3.902645572878089e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
165.0,40.50372009590022,-5.4096443441779325,9.898342307110797,10.527678244219448,0.629335937108652,0.9402208233848515,0.33460869586036524,247.32955752049844,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.7827131025703118e-05,27.827131025703117,403.49339987269525,403.49337910192355,45.33249321840322,64.46367266873057,4,4.4397175448594596e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
170.0,40.15726217472768,-6.218744789912167,9.813674550898378,10.44301048800703,0.629335937108652,0.9397361577074548,0.3344236196222449,247.46643428815491,"mfuel_per_cycle is the fuel implied by the fresh charge at the start of the converged 1080-degree cycle, held fixed during that cycle",2.7604373558762376e-05,27.604373558762376,400.26341660205446,400.2634567368279,45.12214307803493,63.912267761451055,4,2.6573771529235513e-07,True,"conditional model response; 20 degree is scan lower boundary, not a proven physical optimum"
